"reviews_per_month","neighbourhood_group","room_type","price","minimum_nights","calculated_host_listings_count"
0.95,"Brooklyn","Private room",65,3,4
0.42,"Queens","Entire home/apt",85,40,2
0.7,"Manhattan","Entire home/apt",288,3,1
7.14,"Staten Island","Private room",55,1,1
0.16,"Queens","Entire home/apt",200,2,1
0.32,"Brooklyn","Private room",60,5,1
5.09,"Brooklyn","Private room",112,1,1
1.17,"Brooklyn","Private room",35,4,1
7.36,"Brooklyn","Entire home/apt",150,1,1
0.16,"Brooklyn","Private room",61,2,1
1.46,"Manhattan","Entire home/apt",130,1,2
0.32,"Brooklyn","Private room",70,7,2
2.57,"Brooklyn","Private room",55,2,1
4.86,"Queens","Entire home/apt",200,1,1
3.21,"Manhattan","Private room",100,1,1
1.65,"Brooklyn","Entire home/apt",1750,2,1
0.38,"Brooklyn","Private room",48,1,5
0.38,"Brooklyn","Private room",55,7,1
5.75,"Brooklyn","Private room",35,1,1
3.57,"Brooklyn","Private room",50,2,4
3.21,"Manhattan","Entire home/apt",115,3,2
6.17,"Manhattan","Entire home/apt",250,1,1
2.46,"Brooklyn","Private room",60,3,1
3.1,"Manhattan","Entire home/apt",155,3,1
0.99,"Queens","Entire home/apt",188,2,1
0.16,"Manhattan","Entire home/apt",205,4,1
2.22,"Brooklyn","Private room",185,1,1
0.76,"Manhattan","Private room",200,4,1
0.32,"Manhattan","Private room",200,1,1
0.63,"Brooklyn","Entire home/apt",150,2,1
3.27,"Manhattan","Entire home/apt",279,1,1
10,"Queens","Shared room",40,1,8
5.16,"Brooklyn","Entire home/apt",125,2,1
0.22,"Manhattan","Private room",100,1,1
2.47,"Brooklyn","Entire home/apt",195,4,1
1.43,"Manhattan","Private room",120,3,1
2.73,"Brooklyn","Private room",65,3,4
1.46,"Bronx","Private room",125,1,3
0.6,"Brooklyn","Shared room",45,1,2
1.42,"Manhattan","Private room",89,6,2
1.33,"Queens","Entire home/apt",45,3,1
0.4,"Brooklyn","Entire home/apt",250,5,1
1.79,"Brooklyn","Private room",65,3,4
0.32,"Manhattan","Entire home/apt",450,1,1
2.32,"Manhattan","Entire home/apt",299,3,1
4.97,"Brooklyn","Entire home/apt",99,1,2
1.1,"Queens","Private room",30,2,4
2.06,"Queens","Private room",38,2,4
0.48,"Manhattan","Entire home/apt",150,45,1
2.68,"Brooklyn","Private room",80,2,2
0.65,"Queens","Private room",70,1,1
1.95,"Brooklyn","Entire home/apt",300,2,1
2.15,"Brooklyn","Private room",39,1,1
3,"Manhattan","Private room",70,3,1
0.76,"Manhattan","Entire home/apt",300,1,1
1.12,"Manhattan","Entire home/apt",250,2,1
2.92,"Manhattan","Entire home/apt",199,2,1
1.23,"Brooklyn","Private room",25,5,2
1.86,"Manhattan","Entire home/apt",350,3,1
6.38,"Bronx","Private room",60,1,2
4.25,"Brooklyn","Entire home/apt",125,3,2
0.97,"Brooklyn","Private room",81,1,2
0.16,"Manhattan","Entire home/apt",219,6,1
0.21,"Manhattan","Shared room",35,14,28
0.33,"Queens","Private room",75,1,3
0.3,"Brooklyn","Entire home/apt",52,30,1
0.93,"Queens","Private room",40,1,3
0.26,"Manhattan","Entire home/apt",215,2,2
0.8,"Manhattan","Entire home/apt",110,15,1
1.4,"Queens","Entire home/apt",75,1,3
1,"Brooklyn","Shared room",30,1,2
0.4,"Manhattan","Entire home/apt",1000,1,3
0.16,"Brooklyn","Private room",125,1,1
0.93,"Manhattan","Private room",99,2,3
0.33,"Brooklyn","Private room",30,5,1
0.32,"Manhattan","Entire home/apt",190,3,1
0.19,"Manhattan","Private room",110,1,1
3.17,"Manhattan","Private room",250,2,1
0.36,"Brooklyn","Private room",48,1,5
3.71,"Brooklyn","Private room",48,1,2
0.46,"Brooklyn","Private room",90,3,1
0.63,"Brooklyn","Private room",60,1,1
3,"Brooklyn","Entire home/apt",97,2,2
1.7,"Manhattan","Private room",99,7,47
0.49,"Brooklyn","Private room",48,1,5
0.8,"Brooklyn","Private room",48,1,5
4.69,"Brooklyn","Entire home/apt",156,2,5
0.21,"Queens","Private room",98,30,1
5,"Brooklyn","Entire home/apt",99,2,1
2.66,"Bronx","Entire home/apt",175,2,1
0.95,"Brooklyn","Private room",38,1,6
2.37,"Manhattan","Shared room",35,1,3
0.41,"Brooklyn","Entire home/apt",180,3,2
1.8,"Manhattan","Entire home/apt",200,4,1
1.28,"Brooklyn","Entire home/apt",195,2,1
6.42,"Manhattan","Private room",50,1,4
0.27,"Queens","Private room",60,30,103
0.96,"Queens","Private room",45,1,1
2.22,"Queens","Private room",55,1,1
4.15,"Brooklyn","Entire home/apt",90,3,1
0.41,"Manhattan","Private room",47,30,103
0.16,"Queens","Shared room",65,2,3
1.7,"Manhattan","Entire home/apt",250,1,1
2.4,"Queens","Private room",42,2,3
0.51,"Brooklyn","Private room",36,2,1
1.56,"Queens","Private room",42,4,3
1.42,"Manhattan","Private room",100,30,2
0.96,"Queens","Private room",89,3,9
0.32,"Queens","Private room",45,1,1
0.57,"Brooklyn","Private room",20,10,2
0.29,"Manhattan","Private room",70,3,2
3.97,"Manhattan","Entire home/apt",478,3,1
2.65,"Queens","Entire home/apt",400,2,1
1.01,"Manhattan","Private room",209,1,8
3.67,"Manhattan","Shared room",30,1,3
1.3,"Brooklyn","Entire home/apt",205,2,1
3.16,"Brooklyn","Private room",85,1,1
3.37,"Manhattan","Entire home/apt",365,2,1
3.11,"Brooklyn","Private room",65,2,2
2,"Brooklyn","Private room",60,2,1
2.53,"Brooklyn","Entire home/apt",120,2,1
1.89,"Manhattan","Private room",80,3,2
3.95,"Staten Island","Private room",69,2,3
1.4,"Brooklyn","Private room",20,10,2
0.47,"Brooklyn","Entire home/apt",60,2,3
0.18,"Brooklyn","Private room",200,2,1
2.07,"Manhattan","Private room",115,2,1
0.63,"Brooklyn","Private room",45,1,2
1.05,"Bronx","Private room",100,1,1
4.55,"Queens","Entire home/apt",72,3,2
0.69,"Brooklyn","Entire home/apt",75,3,1
2.11,"Brooklyn","Private room",40,2,1
1.11,"Brooklyn","Private room",79,3,1
1.95,"Brooklyn","Entire home/apt",130,2,2
2.28,"Brooklyn","Private room",40,2,1
2.55,"Brooklyn","Private room",45,2,2
3.02,"Bronx","Entire home/apt",42,2,1
3.41,"Manhattan","Entire home/apt",100,1,1
2,"Brooklyn","Entire home/apt",99,5,1
1.11,"Queens","Private room",33,1,2
2.67,"Brooklyn","Private room",90,2,1
1.89,"Brooklyn","Shared room",35,1,17
0.69,"Brooklyn","Entire home/apt",150,2,1
1.28,"Brooklyn","Entire home/apt",70,2,1
1.41,"Staten Island","Entire home/apt",130,2,1
5.35,"Brooklyn","Private room",45,1,2
0.48,"Queens","Entire home/apt",150,2,1
8.11,"Bronx","Entire home/apt",75,1,1
4.72,"Queens","Entire home/apt",70,2,1
1.28,"Manhattan","Private room",110,2,1
1,"Manhattan","Entire home/apt",216,30,1
9.33,"Staten Island","Private room",40,1,2
0.22,"Brooklyn","Private room",60,2,1
5.56,"Manhattan","Private room",60,1,1
2.14,"Queens","Entire home/apt",75,1,2
1.3,"Brooklyn","Entire home/apt",187,1,2
0.55,"Queens","Private room",39,6,1
0.16,"Manhattan","Private room",60,2,1
1.3,"Brooklyn","Entire home/apt",75,2,1
4.75,"Brooklyn","Entire home/apt",33,1,1
1.7,"Brooklyn","Private room",75,1,2
1.45,"Brooklyn","Private room",39,2,2
0.17,"Manhattan","Entire home/apt",187,3,2
2.42,"Manhattan","Private room",85,2,2
0.37,"Bronx","Private room",75,2,13
0.58,"Queens","Private room",50,1,2
2.9,"Manhattan","Entire home/apt",150,3,1
7.13,"Manhattan","Private room",72,1,1
0.2,"Queens","Private room",50,1,2
0.57,"Queens","Private room",59,1,2
1.3,"Manhattan","Entire home/apt",125,10,1
2.55,"Brooklyn","Entire home/apt",100,2,1
5.16,"Manhattan","Entire home/apt",100,1,1
3.04,"Manhattan","Entire home/apt",160,5,1
1.46,"Brooklyn","Private room",45,1,1
1.41,"Manhattan","Private room",90,6,1
0.48,"Brooklyn","Private room",39,2,2
2.91,"Brooklyn","Entire home/apt",251,1,1
0.38,"Bronx","Entire home/apt",67,7,1
1.01,"Queens","Private room",147,2,3
1.6,"Manhattan","Entire home/apt",115,3,1
1.65,"Brooklyn","Entire home/apt",130,1,1
4.93,"Queens","Private room",65,1,5
4.63,"Queens","Private room",55,1,5
0.48,"Brooklyn","Private room",55,30,1
15.32,"Queens","Private room",67,1,8
5.14,"Queens","Private room",50,2,1
2.02,"Staten Island","Private room",35,2,6
0.42,"Manhattan","Entire home/apt",104,28,1
0.52,"Manhattan","Entire home/apt",99,30,16
2.31,"Brooklyn","Shared room",125,1,2
3.26,"Brooklyn","Private room",110,3,1
0.17,"Brooklyn","Private room",30,2,1
3.03,"Manhattan","Private room",89,2,1
0.18,"Brooklyn","Private room",105,1,1
0.4,"Queens","Entire home/apt",175,6,1
0.71,"Manhattan","Entire home/apt",175,2,1
1.59,"Manhattan","Entire home/apt",299,2,1
4.82,"Queens","Private room",65,28,2
2.77,"Bronx","Shared room",28,1,7
9.13,"Queens","Shared room",39,1,8
5,"Manhattan","Entire home/apt",300,2,1
1.54,"Queens","Private room",80,2,2
1.33,"Brooklyn","Private room",34,4,1
0.91,"Brooklyn","Private room",53,2,2
2.36,"Queens","Entire home/apt",80,2,1
0.6,"Manhattan","Private room",110,1,3
1.29,"Manhattan","Private room",150,1,1
0.82,"Brooklyn","Private room",38,1,6
0.26,"Brooklyn","Entire home/apt",180,5,1
2.78,"Brooklyn","Entire home/apt",125,4,5
0.22,"Manhattan","Entire home/apt",300,2,1
0.2,"Brooklyn","Private room",75,2,1
2.21,"Manhattan","Entire home/apt",450,1,1
4,"Manhattan","Entire home/apt",110,1,1
0.17,"Manhattan","Private room",33,3,1
1.67,"Manhattan","Entire home/apt",399,1,1
0.16,"Manhattan","Private room",90,1,2
0.58,"Brooklyn","Entire home/apt",175,4,1
1.23,"Brooklyn","Entire home/apt",140,2,2
0.88,"Brooklyn","Entire home/apt",190,6,1
0.8,"Manhattan","Entire home/apt",111,4,1
0.4,"Brooklyn","Private room",45,1,1
4.18,"Manhattan","Private room",65,1,1
0.18,"Queens","Private room",70,2,1
3.93,"Queens","Entire home/apt",69,1,1
0.17,"Brooklyn","Private room",70,1,1
0.2,"Manhattan","Private room",399,6,6
0.53,"Manhattan","Private room",90,2,1
0.88,"Brooklyn","Entire home/apt",500,1,1
0.43,"Queens","Entire home/apt",160,2,1
3.13,"Manhattan","Private room",209,1,8
0.67,"Manhattan","Entire home/apt",120,1,1
0.19,"Manhattan","Private room",99,2,1
0.21,"Brooklyn","Private room",80,1,1
1.06,"Manhattan","Private room",249,1,8
1.69,"Manhattan","Entire home/apt",120,5,1
2.02,"Brooklyn","Entire home/apt",140,2,1
0.51,"Manhattan","Entire home/apt",110,1,1
1.46,"Brooklyn","Entire home/apt",145,30,4
0.19,"Bronx","Private room",70,1,3
2.35,"Manhattan","Private room",60,2,1
2.54,"Manhattan","Entire home/apt",190,3,3
0.85,"Brooklyn","Private room",70,1,2
1.55,"Manhattan","Entire home/apt",115,1,1
1.8,"Brooklyn","Entire home/apt",135,4,1
0.36,"Manhattan","Private room",199,1,30
1,"Brooklyn","Private room",80,1,1
1.7,"Manhattan","Private room",140,1,2
2.21,"Manhattan","Entire home/apt",225,2,1
0.18,"Brooklyn","Private room",45,3,1
4.45,"Queens","Entire home/apt",175,2,1
0.17,"Manhattan","Private room",53,1,2
2.98,"Queens","Private room",44,2,1
3.16,"Brooklyn","Private room",59,2,3
1.79,"Manhattan","Private room",65,1,3
6.5,"Manhattan","Private room",59,1,1
2.82,"Brooklyn","Private room",70,2,1
4.4,"Brooklyn","Private room",59,1,1
4.48,"Manhattan","Entire home/apt",199,1,1
0.33,"Manhattan","Private room",300,3,1
0.37,"Manhattan","Private room",61,4,1
2.55,"Manhattan","Private room",90,2,1
0.3,"Brooklyn","Private room",60,3,1
0.18,"Manhattan","Entire home/apt",179,6,1
2.83,"Manhattan","Entire home/apt",199,2,3
1.9,"Manhattan","Private room",150,2,1
2.39,"Brooklyn","Private room",85,2,4
2.26,"Bronx","Entire home/apt",80,5,1
1.05,"Brooklyn","Private room",100,2,1
0.58,"Queens","Private room",35,30,103
3.85,"Bronx","Entire home/apt",74,2,1
5.45,"Manhattan","Private room",100,1,4
3.23,"Queens","Entire home/apt",114,2,1
0.74,"Manhattan","Private room",140,1,2
5.14,"Manhattan","Private room",77,2,2
2.62,"Manhattan","Entire home/apt",1299,2,3
2.54,"Brooklyn","Entire home/apt",170,3,1
0.81,"Manhattan","Private room",175,2,3
3.71,"Manhattan","Entire home/apt",156,1,1
2.31,"Brooklyn","Private room",45,1,6
2.6,"Manhattan","Entire home/apt",110,4,2
2.23,"Manhattan","Private room",114,3,6
2.79,"Queens","Private room",35,1,3
10.6,"Queens","Shared room",39,1,8
1.5,"Brooklyn","Private room",65,2,1
2.9,"Manhattan","Private room",116,3,6
1.89,"Manhattan","Private room",101,3,6
4.5,"Queens","Entire home/apt",200,1,1
1.48,"Manhattan","Private room",85,1,1
0.5,"Brooklyn","Private room",70,1,2
1.61,"Brooklyn","Entire home/apt",172,2,2
0.64,"Manhattan","Private room",65,1,1
0.21,"Manhattan","Entire home/apt",115,30,4
2.79,"Queens","Private room",25,1,3
2.78,"Queens","Shared room",19,1,3
0.33,"Manhattan","Entire home/apt",495,6,4
1.76,"Manhattan","Entire home/apt",525,6,4
0.37,"Manhattan","Entire home/apt",395,5,1
3.21,"Brooklyn","Entire home/apt",82,3,1
0.53,"Brooklyn","Private room",100,2,1
1.84,"Manhattan","Entire home/apt",70,2,1
1.43,"Brooklyn","Entire home/apt",100,2,1
1.99,"Queens","Private room",35,4,4
1.45,"Brooklyn","Entire home/apt",175,2,1
4.22,"Queens","Entire home/apt",130,1,2
3.6,"Brooklyn","Private room",55,2,2
2.46,"Brooklyn","Entire home/apt",100,2,1
1.14,"Manhattan","Entire home/apt",105,4,1
2.77,"Brooklyn","Private room",90,2,1
3.46,"Brooklyn","Private room",60,1,1
3.75,"Brooklyn","Entire home/apt",300,2,3
0.54,"Manhattan","Private room",70,2,1
0.53,"Manhattan","Entire home/apt",229,1,1
0.49,"Brooklyn","Private room",60,1,1
0.42,"Brooklyn","Private room",125,3,3
3.89,"Manhattan","Private room",109,5,1
0.21,"Manhattan","Entire home/apt",400,3,1
1.35,"Brooklyn","Private room",45,2,1
0.51,"Manhattan","Entire home/apt",197,29,327
0.85,"Brooklyn","Entire home/apt",85,2,1
0.66,"Brooklyn","Entire home/apt",120,14,1
2.07,"Queens","Entire home/apt",170,4,1
2.05,"Queens","Private room",55,2,2
1.65,"Queens","Entire home/apt",125,1,1
7.12,"Queens","Entire home/apt",100,1,3
2,"Manhattan","Entire home/apt",180,3,1
3.75,"Queens","Entire home/apt",99,2,1
5.28,"Manhattan","Entire home/apt",145,1,4
3.17,"Bronx","Entire home/apt",247,2,3
2.79,"Brooklyn","Private room",120,1,1
1,"Manhattan","Private room",70,5,1
3.71,"Brooklyn","Entire home/apt",80,2,1
0.18,"Manhattan","Entire home/apt",200,2,1
1.73,"Manhattan","Private room",150,5,4
2.23,"Manhattan","Entire home/apt",599,4,1
1.18,"Manhattan","Entire home/apt",188,3,1
2.23,"Manhattan","Private room",110,7,1
2.63,"Brooklyn","Private room",99,1,1
1.57,"Brooklyn","Private room",70,2,2
2.95,"Manhattan","Private room",75,1,1
3.28,"Bronx","Private room",30,2,1
3.63,"Manhattan","Entire home/apt",225,25,3
0.64,"Manhattan","Entire home/apt",130,3,1
3.03,"Queens","Private room",28,1,3
1.15,"Queens","Private room",40,2,6
3.88,"Manhattan","Entire home/apt",88,2,1
0.42,"Manhattan","Private room",86,3,2
2.92,"Queens","Private room",55,1,2
1.37,"Brooklyn","Entire home/apt",125,2,1
2,"Brooklyn","Entire home/apt",200,6,1
0.37,"Manhattan","Entire home/apt",80,2,1
3.45,"Manhattan","Private room",80,3,1
4.23,"Manhattan","Entire home/apt",99,1,1
0.75,"Manhattan","Private room",100,1,1
6.1,"Brooklyn","Entire home/apt",85,1,4
1.59,"Brooklyn","Private room",49,1,3
0.78,"Manhattan","Private room",69,1,2
0.28,"Brooklyn","Private room",40,2,1
0.63,"Manhattan","Entire home/apt",175,31,4
0.7,"Manhattan","Private room",65,1,2
5,"Staten Island","Private room",85,2,3
0.35,"Manhattan","Entire home/apt",140,6,2
4.86,"Brooklyn","Private room",75,2,1
4.26,"Manhattan","Entire home/apt",350,1,2
1.57,"Manhattan","Entire home/apt",150,2,1
5.93,"Manhattan","Private room",50,1,1
0.18,"Bronx","Private room",80,2,1
1.24,"Brooklyn","Entire home/apt",133,2,1
5,"Manhattan","Private room",50,2,1
3.85,"Manhattan","Entire home/apt",219,1,8
1.41,"Manhattan","Private room",60,2,1
4.75,"Manhattan","Entire home/apt",235,2,1
0.24,"Manhattan","Private room",40,4,2
0.43,"Brooklyn","Entire home/apt",100,1,1
0.66,"Brooklyn","Entire home/apt",92,4,1
2.32,"Manhattan","Private room",45,2,1
1.76,"Brooklyn","Private room",50,4,1
1.39,"Manhattan","Private room",42,3,1
3.31,"Manhattan","Entire home/apt",150,2,1
0.43,"Brooklyn","Private room",35,4,1
3.42,"Manhattan","Private room",289,2,1
5.03,"Queens","Private room",55,1,2
1.94,"Manhattan","Entire home/apt",250,3,2
2.84,"Queens","Private room",56,2,1
3,"Brooklyn","Entire home/apt",120,1,1
3,"Queens","Entire home/apt",149,3,1
2.12,"Brooklyn","Entire home/apt",80,2,1
0.42,"Brooklyn","Private room",59,1,2
3.57,"Brooklyn","Entire home/apt",65,2,2
0.73,"Brooklyn","Private room",39,2,2
0.63,"Manhattan","Entire home/apt",140,1,1
1.81,"Queens","Private room",55,4,2
0.92,"Brooklyn","Private room",40,7,1
2.02,"Manhattan","Entire home/apt",115,1,1
2.88,"Manhattan","Entire home/apt",400,5,1
4.36,"Manhattan","Private room",35,1,2
2.95,"Brooklyn","Private room",40,3,2
4.69,"Manhattan","Entire home/apt",110,4,2
0.22,"Brooklyn","Private room",35,7,1
1.18,"Brooklyn","Private room",130,2,1
0.56,"Manhattan","Entire home/apt",299,3,1
2.09,"Brooklyn","Entire home/apt",130,3,1
0.83,"Queens","Entire home/apt",128,1,3
0.39,"Brooklyn","Private room",45,1,1
3.03,"Brooklyn","Entire home/apt",89,3,3
0.22,"Brooklyn","Private room",39,1,1
1.67,"Brooklyn","Private room",49,1,3
1.48,"Brooklyn","Private room",49,1,3
2.76,"Brooklyn","Entire home/apt",61,2,1
6.05,"Manhattan","Private room",70,1,2
2.41,"Queens","Private room",40,1,2
2.46,"Brooklyn","Private room",50,2,1
4.06,"Brooklyn","Entire home/apt",175,2,1
0.42,"Brooklyn","Private room",50,4,1
3.71,"Brooklyn","Entire home/apt",95,1,1
3.84,"Brooklyn","Entire home/apt",80,2,3
6.75,"Queens","Entire home/apt",90,3,1
3.64,"Manhattan","Entire home/apt",250,3,1
1.03,"Brooklyn","Private room",40,3,4
1.4,"Manhattan","Private room",80,3,1
0.17,"Brooklyn","Entire home/apt",80,1,1
0.18,"Brooklyn","Private room",150,1,1
2.66,"Manhattan","Private room",75,4,1
6.65,"Manhattan","Private room",89,1,4
3.16,"Queens","Entire home/apt",99,1,2
6.44,"Manhattan","Private room",99,1,4
1.71,"Manhattan","Entire home/apt",170,3,3
6.48,"Manhattan","Shared room",50,1,4
3.84,"Manhattan","Private room",82,1,4
1.36,"Manhattan","Entire home/apt",299,1,7
2.28,"Queens","Entire home/apt",121,1,3
4.09,"Manhattan","Private room",75,1,4
3.7,"Manhattan","Entire home/apt",199,3,1
0.77,"Brooklyn","Entire home/apt",79,3,1
0.45,"Brooklyn","Private room",60,30,4
2.45,"Manhattan","Private room",45,1,1
1.02,"Brooklyn","Private room",125,1,1
0.38,"Manhattan","Entire home/apt",199,7,1
2,"Brooklyn","Private room",48,1,1
1.97,"Manhattan","Private room",40,7,2
0.85,"Bronx","Private room",85,5,5
6.3,"Brooklyn","Private room",45,1,1
1,"Brooklyn","Private room",68,30,6
0.25,"Queens","Private room",41,30,103
3.36,"Manhattan","Private room",77,1,7
1.2,"Queens","Entire home/apt",72,2,3
0.26,"Manhattan","Private room",79,1,7
0.52,"Manhattan","Private room",120,3,3
0.34,"Manhattan","Private room",100,3,3
0.74,"Brooklyn","Entire home/apt",106,2,2
1.71,"Manhattan","Private room",110,3,1
0.2,"Manhattan","Entire home/apt",135,3,1
1.98,"Manhattan","Entire home/apt",90,2,1
3.63,"Queens","Private room",47,1,3
1.98,"Brooklyn","Entire home/apt",130,1,1
1.74,"Brooklyn","Entire home/apt",100,1,1
2.6,"Manhattan","Private room",180,3,1
5.1,"Brooklyn","Private room",55,2,1
5.45,"Queens","Entire home/apt",60,1,1
7.89,"Manhattan","Entire home/apt",350,1,2
0.29,"Manhattan","Entire home/apt",130,210,1
2.87,"Brooklyn","Private room",65,1,1
2.84,"Brooklyn","Private room",90,1,1
2.13,"Brooklyn","Entire home/apt",120,3,1
2.13,"Manhattan","Private room",70,2,1
0.88,"Manhattan","Entire home/apt",135,30,1
0.96,"Bronx","Private room",95,3,1
0.78,"Brooklyn","Private room",50,2,2
0.73,"Brooklyn","Private room",70,3,3
0.43,"Manhattan","Private room",60,21,1
2,"Queens","Entire home/apt",97,2,1
2.11,"Brooklyn","Entire home/apt",155,2,1
1.56,"Brooklyn","Private room",58,1,5
1.78,"Manhattan","Entire home/apt",70,5,1
3.56,"Staten Island","Private room",57,1,1
5.22,"Brooklyn","Entire home/apt",129,1,1
0.44,"Manhattan","Private room",109,1,6
1.88,"Manhattan","Entire home/apt",128,30,2
1.95,"Brooklyn","Private room",80,1,1
1.08,"Manhattan","Entire home/apt",85,3,1
5.37,"Queens","Private room",55,1,2
0.29,"Brooklyn","Private room",69,2,1
1.41,"Brooklyn","Entire home/apt",120,2,1
0.23,"Brooklyn","Entire home/apt",120,5,1
2.38,"Queens","Private room",65,2,3
2.07,"Brooklyn","Entire home/apt",140,2,4
0.72,"Manhattan","Entire home/apt",85,4,1
0.95,"Manhattan","Entire home/apt",87,3,3
2,"Manhattan","Entire home/apt",205,1,2
1.64,"Brooklyn","Entire home/apt",145,30,4
0.45,"Manhattan","Private room",72,1,10
4.8,"Brooklyn","Entire home/apt",149,2,1
1.79,"Brooklyn","Entire home/apt",95,2,1
4.67,"Brooklyn","Entire home/apt",80,2,1
0.9,"Manhattan","Private room",80,180,3
8.47,"Manhattan","Entire home/apt",190,1,2
1.86,"Manhattan","Entire home/apt",200,1,1
4.35,"Bronx","Private room",50,1,1
1.94,"Bronx","Entire home/apt",99,2,1
0.99,"Manhattan","Private room",199,1,30
0.41,"Manhattan","Private room",129,1,30
0.45,"Manhattan","Entire home/apt",300,3,2
0.89,"Manhattan","Private room",199,1,30
1.4,"Manhattan","Private room",110,1,2
1.96,"Queens","Entire home/apt",175,2,1
1,"Bronx","Entire home/apt",200,2,1
1.29,"Queens","Private room",60,5,1
0.37,"Brooklyn","Entire home/apt",250,3,1
0.78,"Queens","Private room",99,3,3
1.39,"Brooklyn","Entire home/apt",130,2,2
3.5,"Brooklyn","Entire home/apt",120,5,2
2,"Brooklyn","Entire home/apt",115,1,2
0.3,"Brooklyn","Private room",80,1,1
0.55,"Manhattan","Private room",80,180,3
2.98,"Brooklyn","Entire home/apt",45,2,1
0.48,"Manhattan","Entire home/apt",1295,1,2
1.2,"Brooklyn","Private room",29,15,2
0.56,"Brooklyn","Entire home/apt",95,1,1
1.61,"Queens","Private room",40,1,2
3.8,"Manhattan","Private room",75,1,4
0.85,"Manhattan","Entire home/apt",200,2,1
